"Site","Startdate","Enddate","Midpoint","Year","Duration","Method","Sp..Abacoproeces.saltuum","Sp..Acartauchenius.scurrilis","Sp..Aelurillus.v.insignitus","Sp..Agalenatea.redii","Sp..Agelena.labyrinthica","Sp..Agroeca.brunnea","Sp..Agroeca.cuprea","Sp..Agroeca.dentigera","Sp..Agroeca.lusatica","Sp..Agroeca.proxima","Sp..Agyneta.affinis","Sp..Agyneta.conigera","Sp..Agyneta.decora","Sp..Agyneta.fuscipalpa","Sp..Agyneta.innotabilis","Sp..Agyneta.mollis","Sp..Agyneta.ramosa","Sp..Agyneta.rurestris","Sp..Agyneta.saxatilis","Sp..Agyneta.subtilis","Sp..Allagelena.gracilens","Sp..Allomengea.vidua","Sp..Alopecosa.barbipes","Sp..Alopecosa.cuneata","Sp..Alopecosa.fabrilis","Sp..Alopecosa.pulverulenta","Sp..Alopecosa.trabalis","Sp..Amaurobius.fenestralis","Sp..Amaurobius.ferox","Sp..Amaurobius.similis","Sp..Anelosimus.vittatus","Sp..Antistea.elegans","Sp..Anyphaena.accentuata","Sp..Aphileta.misera","Sp..Apostenus.fuscus","Sp..Araeoncus.crassiceps","Sp..Araeoncus.humilis","Sp..Araneus.diadematus","Sp..Araneus.marmoreus","Sp..Araneus.quadratus","Sp..Araneus.sturmi","Sp..Araneus.triguttatus","Sp..Araniella.cucurbitina","Sp..Araniella.opisthographa","Sp..Arctosa.cinerea","Sp..Arctosa.figurata","Sp..Arctosa.leopardus","Sp..Arctosa.lutetiana","Sp..Arctosa.perita","Sp..Argenna.subnigra","UIDN","OIDN","TERRID","NAAM","NISCODE","NUTS2","LENGTE","OPPERVL","geometry"
"BALIMHEIDE-BODEM-12","2018-05-14","2018-06-15","2018-05-30",2018,33,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(217778.910685928, 214826.371561025)
"HAGEVEN-BODEM-04","1986-04-01","1986-04-23","1986-04-13",1986,23,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(215554.146812615, 216994.175877656)
"HAGEVEN-BODEM-19","2001-09-04","2001-09-19","2001-09-12",2001,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230868.410294463, 214572.239598293)
"GENK-BERM-BODEM-34","1999-10-25","1999-12-21","1999-11-23",1999,58,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224786.489716369, 181420.428569976)
"FRC-BODEM-09","2019-03-29","2019-04-12","2019-04-06",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246421.361772495, 191485.103532218)
"WIEM-BODEM-WI03","2020-06-08","2020-06-28","2020-06-18",2020,21,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242244.246109, 190872.330135355)
"KIKBEEK-BODEM-10","2012-09-13","2012-10-05","2012-09-25",2012,23,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246327.576351837, 181508.803645428)
"GENK-BERM-BODEM-55","1999-04-13","1999-04-26","1999-04-20",1999,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224895.064788263, 177085.341573823)
"BALIMHEIDE-BODEM-09","2018-07-05","2018-08-07","2018-07-22",2018,34,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(219773.344377448, 211114.944594273)
"ABEEK-BODEM-24","2009-09-13","2009-10-04","2009-09-24",2009,22,"Bodemval",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(236155.906477373, 184343.510096195)
"MATEN-BODEM-08","2013-10-01","2013-10-13","2013-10-07",2013,13,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(223803.22140256, 183847.574937789)
"FRC-BODEM-05","2019-07-08","2019-07-22","2019-07-16",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238606.04134969, 186509.220747901)
"APS-BODEM-12","2022-06-02","2022-06-25","2022-06-14",2022,24,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233608.624417235, 182318.02828948)
"FRC-BODEM-13","2020-12-04","2020-12-18","2020-12-12",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245681.710741957, 185724.416144217)
"KEVIE-BODEM-16","2020-01-20","2020-02-03","2020-01-28",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230008.588125976, 167431.086674763)
"ELERWEERT-BODEM-D2","2005-10-18","2005-10-25","2005-10-22",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(250127.504187674, 199253.399411721)
"HOKSENT-BODEM-01","2013-06-30","2013-07-14","2013-07-08",2013,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224966.874240892, 206040.832345024)
"RUTTEN-BODEM-05","2023-06-27","2023-07-11","2023-07-05",2023,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224481.785263356, 161433.428657596)
"JANSSEN-BODEM-01","2021-01-01","2021-01-15","2021-01-09",2021,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(241918.829804313, 192832.151566671)
"KAMERT-BODEM-06","2004-04-16","2004-04-27","2004-04-22",2004,12,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(214319.904154511, 207861.438500035)
"ABEEK-BODEM-05","2004-06-06","2004-06-20","2004-06-14",2004,15,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234190.065791054, 198322.068211883)
"KEVIE-BODEM-08","2019-11-25","2019-12-09","2019-12-03",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235523.716837306, 166196.896224004)
"ICOS-BODEM-04","2013-06-29","2013-07-16","2013-07-08",2013,18,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235796.652114583, 180134.232600551)
"HAGEVEN-BODEM-22","2001-05-17","2001-05-30","2001-05-24",2001,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(223329.423812941, 212027.2804964)
"MATEN-BODEM-A20","1980-04-15","1980-05-01","1980-04-23",1980,17,"Bodemval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227362.852016358, 182078.537006711)
"LANAKEN-BODEM-VH01","2001-12-11","2002-01-03","2001-12-23",2001,24,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233903.457162608, 174128.780735559)
"HAAGDOORN-BODEM-13IB","2020-03-31","2020-04-14","2020-04-08",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227570.139950546, 183955.936626937)
"MECHELSEHEIDE-BODEM-06","2024-03-14","2024-03-28","2024-03-22",2024,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234541.581098744, 182851.693953314)
"MATEN-BODEM-A08","1979-11-16","1979-12-01","1979-11-24",1979,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228015.89200134, 185446.307489657)
"RUTTEN-BODEM-07","2023-05-31","2023-06-13","2023-06-07",2023,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(225824.413717267, 167471.597665589)
"MAASMECHELEN-BODEM-MEH01","1986-09-17","1986-10-20","1986-10-04",1986,34,"Bodemval",0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229021.11236499, 179146.708304229)
"HAGEVEN-BODEM-04","1985-09-01","1985-09-16","1985-09-09",1985,16,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(218305.608529076, 209742.512582116)
"GENK-BERM-BODEM-56","1999-05-10","1999-05-25","1999-05-18",1999,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(230866.645677937, 187160.207055806)
"MAASMECHELEN-BERM-BODEM46","1999-08-30","1999-09-13","1999-09-07",1999,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(243459.176788105, 183736.351321917)
"MECHELSEHEIDE-BODEM-13","2023-05-15","2023-06-02","2023-05-25",2023,19,"Bodemval",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238101.51243415, 191077.033616013)
"ZWB6-BODEM-01","2000-06-08","2000-06-22","2000-06-16",2000,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(210179.677109502, 196725.530331449)
"ZIEPBEEK-BODEM-03","2012-08-27","2012-09-13","2012-09-05",2012,18,"Bodemval",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242053.559068053, 185747.07527849)
"ELERWEERT-BODEM-B1","2005-08-15","2005-08-23","2005-08-19",2005,9,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245546.793613206, 198910.492426064)
"NZ-BODEM-60","2012-03-01","2012-03-20","2012-03-11",2012,20,"Bodemval",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227062.833442682, 192051.739540359)
"GENK-BERM-BODEM-52","2000-03-01","2000-03-23","2000-03-13",2000,23,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240930.481680001, 181940.582706399)
"HHH1-BODEM-01","2000-08-31","2000-09-14","2000-09-08",2000,15,"Bodemval",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234409.839362472, 189162.498052821)
"DRIES-BODEM-01","2016-05-28","2016-07-06","2016-06-17",2016,40,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(206893.692107031, 181547.207941196)
"KOTEM-BODEM-KH1a","1998-05-28","1998-06-05","1998-06-01",1998,9,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(248290.791732135, 191164.73863035)
"ELST-BODEM-02","2017-04-30","2017-05-27","2017-05-14",2017,28,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(232614.423643026, 165989.808048235)
"DAALBROEK2-BODEM-","2016-06-23","2016-07-19","2016-07-07",2016,27,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235986.436556515, 185319.695982321)
"HAGEVEN-BODEM-03","1986-07-30","1986-08-13","1986-08-07",1986,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227383.245135697, 215080.113184326)
"KIKBEEK-BODEM-07","2009-05-15","2009-06-10","2009-05-29",2009,27,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234564.478294426, 188679.964328116)
"BERMBRUG-BODEM-05","2020-07-10","2020-08-10","2020-07-26",2020,32,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240551.746706611, 179684.882268528)
"KAMERT-BODEM-06","2003-09-02","2003-09-17","2003-09-10",2003,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(218368.50404034, 203559.336410578)
"GROOTBROEK-ONDER-02","2022-05-24","2022-06-15","2022-06-05",2022,23,"Ondergrondse bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(237663.495535605, 208636.679249111)
"POLLISMOLEN-BODEM-02","1989-04-01","1989-04-16","1989-04-09",1989,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(241129.467770763, 198247.463549518)
"HOENSHOVEN-BODEM-01","2019-05-05","2019-06-05","2019-05-21",2019,32,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221818.477786216, 166309.396408534)
"UHA-BODEM-01","2019-06-01","2019-07-31","2019-07-01",2019,61,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(206028.672733416, 180879.705268454)
"HAAGDOORN-BODEM-02","1979-06-14","1979-06-29","1979-06-22",1979,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229294.269963116, 189165.982675646)
"ICOS-BODEM-02","2013-09-20","2013-10-09","2013-09-30",2013,20,"Bodemval",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(244528.235684037, 191726.658260791)
"TEUT-BODEM-21K87","2020-08-04","2020-08-18","2020-08-12",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227114.380671122, 187515.6409364)
"ELERWEERT-BODEM-Ela","1998-06-25","1998-07-02","1998-06-29",1998,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(252389.725331264, 204469.844002756)
"FRC-BODEM-08","2019-03-15","2019-03-29","2019-03-23",2019,15,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238136.900761747, 199077.776862905)
"EISDEN-BODEM-05","2012-07-02","2012-08-03","2012-07-18",2012,33,"Bodemval",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(241850.759708078, 189234.318079716)
"LUMMEN-BODEM-ZWAL2","2020-06-09","2020-07-02","2020-06-21",2020,24,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(208444.363923631, 184537.879799496)
"ABEEK-BODEM-23","2009-06-07","2009-06-21","2009-06-15",2009,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226750.788308507, 195152.516931893)
"NZ-BODEM-42","2011-09-30","2011-10-20","2011-10-10",2011,21,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(217522.65150492, 194956.404690976)
"MECHELSEHEIDE-BODEM-01","2023-05-01","2023-05-15","2023-05-09",2023,15,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227734.110715857, 177129.436019503)
"HOUTERENBERG-BODEM-01","2015-08-28","2015-09-18","2015-09-08",2015,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(203872.83592863, 192890.065393939)
"HAGEVEN-BODEM-06B","2017-03-25","2017-04-13","2017-04-04",2017,20,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(209744.421022907, 211945.148843155)
"BREE-BODEM-BREB-16","2001-09-07","2001-09-20","2001-09-14",2001,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240112.800287989, 208495.818706388)
